;client_id;gender;age;Region;account_year;Owner_account;Disponent_account;Credit_amount;Withdrawal_amount;Balance_amount;Avg_trans_permonth;Weekday_Transaction;Weekend_Transaction;collect_otherbank;remit_otherbank;others;oldage_pension;insurance_payment;negative_payment;household;payment_statement;credit_interest;loan_payment;statement_monthly;statement_transaction;statement_weekly;AutoDebit_Freq;loan_amount;loan_duration;Loan_complete_paid;Loan_complete_unpaid;Loan_Contract_running;Loan_client_debt;Years_creditcard;classic;gold;junior;Region_AvgUnemploymentRate_96;Region_AvgSalary;Region_AvgCrimeRate_96
969;1023;M;61;Prague;1996;1.0;0.0;7688.851470588234;7694.813235294114;-405.2;7111.32835467773;93;43;0.0;0.0;0.0;0.0;0.0;5.0;0.0;20.0;34.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
970;1024;M;43;west Bohemia;1997;1.0;0.0;15463.057777777778;9243.64571428571;48782.1;11779.83705808081;80;35;17.0;22.0;0.0;0.0;0.0;0.0;17.0;17.0;22.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
971;1025;M;35;south Bohemia;1994;1.0;0.0;13503.035999999998;7224.91931330473;4472.7;9224.384682936834;257;101;94.0;0.0;47.0;0.0;0.0;0.0;47.0;47.0;52.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
972;1026;M;20;south Moravia;1997;1.0;0.0;1819.4559999999997;829.981818181818;18097.1;1489.9121428571432;45;13;18.0;14.0;0.0;0.0;0.0;0.0;0.0;9.0;10.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
973;1027;F;59;Prague;1996;1.0;0.0;8630.284285714284;3983.2262068965497;26551.7;5518.564109052247;148;67;58.0;0.0;29.0;0.0;0.0;0.0;29.0;28.0;33.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.43;12541.0;99107.0
974;1028;M;65;Prague;1996;0.0;1.0;8630.284285714284;3983.2262068965497;26551.7;5518.564109052247;148;67;58.0;0.0;29.0;0.0;0.0;0.0;29.0;28.0;33.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
975;1029;F;45;Prague;1993;1.0;0.0;5655.248062015504;1793.0439790575892;44584.1;2766.9249922370527;365;146;219.0;0.0;58.0;0.0;59.0;0.0;59.0;58.0;63.0;43.0;1.0;0.0;0.0;4.0;87216.0;48.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
976;1030;M;52;Prague;1994;1.0;0.0;7155.607751937984;4193.6709359605875;71757.9;5413.4905348247;240;92;52.0;0.0;0.0;0.0;0.0;0.0;52.0;52.0;57.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.43;12541.0;99107.0
977;1031;F;31;central Bohemia;1996;1.0;0.0;6961.125714285716;2328.0230366492137;42626.1;3579.156580200501;185;76;118.0;0.0;59.0;0.0;29.0;0.0;30.0;29.0;34.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
978;1032;F;61;Prague;1993;1.0;0.0;2366.1;1683.0487500000013;21742.2;1982.0255863165282;202;81;59.0;63.0;0.0;63.0;0.0;0.0;59.0;58.0;59.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
979;1033;M;62;Prague;1993;0.0;1.0;2366.1;1683.0487500000013;21742.2;1982.0255863165282;202;81;59.0;63.0;0.0;63.0;0.0;0.0;59.0;58.0;59.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
980;1034;F;25;east Bohemia;1996;1.0;0.0;12501.683050847458;6590.198058252424;58808.6;8976.791221884841;116;46;25.0;0.0;0.0;0.0;0.0;0.0;25.0;24.0;29.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
981;1035;F;28;central Bohemia;1997;1.0;0.0;6009.735294117647;1972.3566265060244;40625.3;3079.8436818505565;83;34;45.0;0.0;23.0;0.0;11.0;0.0;11.0;11.0;16.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
982;1036;M;23;central Bohemia;1997;0.0;1.0;6009.735294117647;1972.3566265060244;40625.3;3079.8436818505565;83;34;45.0;0.0;23.0;0.0;11.0;0.0;11.0;11.0;16.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
983;1037;F;34;Prague;1993;1.0;0.0;7023.157638888889;3880.784189723316;29496.1;5107.723884783746;279;118;64.0;0.0;0.0;0.0;0.0;0.0;64.0;64.0;69.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
984;1038;F;38;north Moravia;1993;1.0;0.0;9713.133846153845;4394.570318021201;19043.9;6085.5050543729985;294;119;119.0;0.0;59.0;0.0;0.0;0.0;60.0;59.0;64.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
985;1039;F;19;north Moravia;1993;1.0;0.0;23879.867361111115;11045.185430463576;103054.3;15441.179696549623;322;124;67.0;71.0;0.0;0.0;0.0;0.0;67.0;66.0;71.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.697272727272727;9049.181818181818;6174.272727272727
986;1040;M;39;Prague;1993;1.0;0.0;15264.834358974362;9867.932432432444;55734.3;12069.5964662373;356;135;66.0;0.0;0.0;0.0;0.0;0.0;66.0;65.0;68.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.43;12541.0;99107.0
987;1041;M;38;north Moravia;1997;1.0;0.0;2932.361363636363;2353.861904761905;30161.6;2628.6048815536315;58;28;13.0;0.0;0.0;0.0;0.0;0.0;13.0;12.0;17.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
988;1042;F;33;south Bohemia;1996;1.0;0.0;1856.547619047619;930.8233009708739;21087.5;1282.7801107083278;117;49;58.0;33.0;29.0;0.0;0.0;0.0;29.0;28.0;29.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
989;1043;M;36;south Bohemia;1996;0.0;1.0;1856.547619047619;930.8233009708739;21087.5;1282.7801107083278;117;49;58.0;33.0;29.0;0.0;0.0;0.0;29.0;28.0;29.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
990;1044;F;28;central Bohemia;1993;1.0;0.0;6705.589473684214;2014.065546218485;60553.8;3151.814083252677;450;178;268.0;0.0;134.0;0.0;67.0;0.0;67.0;67.0;72.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
991;1045;F;52;south Moravia;1997;1.0;0.0;13746.57142857143;6587.1345454545435;22615.0;8597.235297318422;65;18;26.0;0.0;8.0;0.0;10.0;5.0;8.0;9.0;12.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
992;1046;M;24;Prague;1997;1.0;0.0;5213.6625;3149.7355932203404;22712.0;3854.6123547979805;68;31;30.0;0.0;15.0;0.0;0.0;0.0;15.0;14.0;19.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
993;1047;F;36;south Bohemia;1996;1.0;0.0;2580.0;2583.3333333333335;10300.0;2458.3333333333335;12;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
994;1048;F;25;north Moravia;1995;1.0;0.0;3583.664705882353;2494.2463768115936;21327.5;2965.4606621588696;171;69;41.0;0.0;0.0;0.0;0.0;0.0;41.0;40.0;45.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
995;1049;M;57;Prague;1996;1.0;0.0;13465.450877192981;8510.315909090905;18622.8;10313.654151412313;104;41;24.0;0.0;0.0;0.0;0.0;0.0;24.0;23.0;28.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.43;12541.0;99107.0
996;1050;F;28;west Bohemia;1997;1.0;0.0;2812.5080645161293;2098.996721311476;46336.6;2460.905768698893;86;37;18.0;0.0;0.0;0.0;0.0;0.0;18.0;18.0;23.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
997;1051;F;28;north Moravia;1997;1.0;0.0;3480.6566037735847;1764.1443298969077;13352.9;2364.8873647340074;104;46;56.0;0.0;15.0;0.0;15.0;0.0;16.0;15.0;20.0;10.0;1.0;0.0;0.0;4.0;178500.0;60.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
998;1052;M;35;south Moravia;1996;1.0;0.0;8201.296052631578;4506.0;42024.3;5842.213633870215;139;66;56.0;33.0;28.0;0.0;0.0;0.0;28.0;28.0;33.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
999;1053;F;41;south Moravia;1996;0.0;1.0;8201.296052631578;4506.0;42024.3;5842.213633870215;139;66;56.0;33.0;28.0;0.0;0.0;0.0;28.0;28.0;33.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1000;1054;M;75;south Moravia;1995;1.0;0.0;3449.559523809523;2039.1553719008275;43025.3;2632.681815566721;144;61;39.0;43.0;0.0;43.0;0.0;0.0;39.0;38.0;40.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1001;1055;M;80;central Bohemia;1997;1.0;0.0;3159.871428571428;2753.7642857142855;11371.0;2989.886875;37;19;9.0;14.0;0.0;14.0;0.0;0.0;9.0;9.0;13.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
1002;1056;M;36;Prague;1996;1.0;0.0;2878.3999999999996;1841.8111111111123;42869.9;2282.8989971024344;134;58;54.0;0.0;27.0;0.0;0.0;0.0;27.0;26.0;31.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.43;12541.0;99107.0
1003;1057;M;60;east Bohemia;1996;1.0;0.0;11980.436923076923;6584.458715596327;61022.0;8523.201883483662;123;51;25.0;30.0;0.0;0.0;0.0;0.0;25.0;25.0;30.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
1004;1058;F;24;central Bohemia;1997;1.0;0.0;1567.5615384615382;1128.7599999999998;15984.2;1344.9633594877348;57;22;14.0;19.0;0.0;0.0;0.0;0.0;0.0;14.0;19.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
1005;1059;M;39;west Bohemia;1996;1.0;0.0;8903.235849056604;5745.544736842104;35209.7;6995.722623348873;92;37;20.0;24.0;0.0;0.0;0.0;0.0;20.0;19.0;24.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
1006;1060;F;42;west Bohemia;1996;0.0;1.0;8903.235849056604;5745.544736842104;35209.7;6995.722623348873;92;37;20.0;24.0;0.0;0.0;0.0;0.0;20.0;19.0;24.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
1007;1062;M;24;south Bohemia;1993;1.0;0.0;6194.761643835617;3415.245833333329;84775.6;4525.758619134696;275;111;65.0;0.0;0.0;0.0;0.0;0.0;65.0;65.0;70.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;2.81375;8831.5;2271.625
1008;1063;F;23;south Bohemia;1993;0.0;1.0;6194.761643835617;3415.245833333329;84775.6;4525.758619134696;275;111;65.0;0.0;0.0;0.0;0.0;0.0;65.0;65.0;70.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
1009;1064;F;48;Prague;1993;1.0;0.0;8699.543999999996;3396.167202572344;31234.4;4897.617082378587;309;127;166.0;0.0;55.0;0.0;56.0;0.0;55.0;55.0;60.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
1010;1065;M;42;central Bohemia;1993;1.0;0.0;1726.663414634147;1088.81590909091;20747.7;1385.8162202731849;209;90;56.0;61.0;0.0;0.0;0.0;0.0;0.0;56.0;61.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
1011;1066;M;59;Prague;1993;1.0;0.0;11373.553731343283;4631.272903225809;88361.2;6784.689422845811;318;126;124.0;0.0;62.0;0.0;0.0;0.0;62.0;61.0;66.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.43;12541.0;99107.0
1012;1067;M;47;Prague;1993;1.0;0.0;9852.961594202896;5124.690688259109;93909.8;6960.455353962533;270;115;62.0;0.0;0.0;0.0;0.0;0.0;62.0;61.0;66.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.43;12541.0;99107.0
1013;1068;F;73;central Bohemia;1993;1.0;0.0;2278.2656934306565;1766.3221556886233;17146.3;1999.1884284983187;216;88;64.0;68.0;0.0;68.0;0.0;0.0;64.0;63.0;68.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
1014;1069;F;61;south Moravia;1996;1.0;0.0;3301.4571428571426;1801.7797468354438;19430.9;2371.3284203296703;89;39;22.0;26.0;0.0;26.0;0.0;0.0;22.0;21.0;22.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1015;1070;M;61;south Moravia;1996;0.0;1.0;3301.4571428571426;1801.7797468354438;19430.9;2371.3284203296703;89;39;22.0;26.0;0.0;26.0;0.0;0.0;22.0;21.0;22.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1016;1071;M;74;east Bohemia;1997;1.0;0.0;2895.0000000000005;1272.792857142857;25156.8;2788.005238095238;36;13;16.0;12.0;8.0;12.0;0.0;0.0;8.0;7.0;8.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
1017;1072;F;33;south Moravia;1993;1.0;0.0;3773.8240259740246;2418.210619469023;34652.9;2962.764082821919;277;103;67.0;0.0;0.0;0.0;0.0;0.0;67.0;66.0;71.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1018;1073;M;75;north Bohemia;1996;1.0;0.0;3221.525423728813;1634.9842696629223;44556.3;2273.1495406445406;102;46;26.0;31.0;0.0;31.0;0.0;0.0;26.0;26.0;27.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
1019;1074;F;71;north Bohemia;1996;0.0;1.0;3221.525423728813;1634.9842696629223;44556.3;2273.1495406445406;102;46;26.0;31.0;0.0;31.0;0.0;0.0;26.0;26.0;27.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
1020;1075;F;65;south Moravia;1993;1.0;0.0;3193.2338235294114;1358.8585714285703;53799.5;1967.559677699349;297;119;129.0;69.0;64.0;69.0;0.0;0.0;65.0;64.0;66.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1021;1076;F;20;south Moravia;1995;1.0;0.0;11979.073333333332;7895.115199999995;91227.3;9854.400353835981;158;57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;44.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1022;1077;M;79;east Bohemia;1995;1.0;0.0;3426.027848101265;2274.026785714287;15964.9;2781.340981136416;132;59;35.0;40.0;0.0;40.0;0.0;0.0;35.0;35.0;38.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
1023;1078;F;21;west Bohemia;1996;1.0;0.0;1501.4014492753622;766.3339285714288;17767.1;1052.9896589351554;128;53;59.0;34.0;29.0;0.0;0.0;0.0;30.0;29.0;34.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
1024;1079;M;38;central Bohemia;1995;1.0;0.0;5333.0465116279065;3189.929496402876;15241.8;3991.6169246172103;158;67;38.0;0.0;0.0;0.0;0.0;0.0;38.0;37.0;42.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
1025;1080;F;49;south Moravia;1993;1.0;0.0;13118.436216216212;7696.824183006545;71682.5;9674.525862685397;358;133;126.0;0.0;63.0;0.0;0.0;0.0;63.0;62.0;68.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1026;1081;M;29;north Moravia;1996;1.0;0.0;9609.426470588238;4089.1463087248294;44158.1;5863.017897135484;158;59;57.0;0.0;28.0;0.0;0.0;0.0;29.0;28.0;33.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
1027;1082;M;32;central Bohemia;1993;1.0;0.0;8668.568382352942;6617.097647058821;54018.5;7561.10893572152;222;84;0.0;66.0;0.0;0.0;0.0;0.0;0.0;61.0;66.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
1028;1083;M;62;east Bohemia;1994;1.0;0.0;4559.130645161291;3153.980232558136;22847.4;3746.1285265980246;206;90;52.0;0.0;0.0;0.0;0.0;0.0;52.0;51.0;56.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
1029;1084;F;55;east Bohemia;1994;0.0;1.0;4559.130645161291;3153.980232558136;22847.4;3746.1285265980246;206;90;52.0;0.0;0.0;0.0;0.0;0.0;52.0;51.0;56.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
1030;1085;F;67;south Moravia;1994;1.0;0.0;2350.241284403669;1312.440740740742;43560.1;1747.314729651882;189;82;50.0;54.0;0.0;54.0;0.0;0.0;50.0;49.0;54.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1031;1086;M;26;north Moravia;1993;1.0;0.0;4122.455479452053;1698.130409356723;21117.9;2412.719975701156;353;135;186.0;0.0;62.0;0.0;62.0;0.0;62.0;61.0;66.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
1032;1087;F;21;north Moravia;1993;0.0;1.0;4122.455479452053;1698.130409356723;21117.9;2412.719975701156;353;135;186.0;0.0;62.0;0.0;62.0;0.0;62.0;61.0;66.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
1033;1088;F;30;east Bohemia;1993;1.0;0.0;1972.7503703703699;1294.6715789473697;20333.6;1606.5304947862649;234;91;57.0;61.0;0.0;0.0;0.0;0.0;57.0;56.0;61.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
1034;1089;M;60;Prague;1994;1.0;0.0;10084.55;6907.527272727268;106048.3;8569.098338091057;190;80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;57.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.43;12541.0;99107.0
1035;1090;F;60;north Bohemia;1996;1.0;0.0;4999.3640000000005;2281.404000000001;21827.7;3258.397524928774;104;46;59.0;0.0;19.0;0.0;20.0;0.0;20.0;19.0;24.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
1036;1091;F;59;south Moravia;1997;1.0;0.0;1981.5190476190478;1102.8272727272727;17349.7;2025.4240476190478;29;14;8.0;12.0;0.0;0.0;0.0;0.0;0.0;7.0;8.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1037;1092;F;37;north Bohemia;1993;1.0;0.0;1689.0653846153843;1254.5005076142145;16357.5;1457.2170187309318;251;102;62.0;66.0;0.0;0.0;0.0;0.0;62.0;61.0;66.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
1038;1093;F;23;south Moravia;1994;1.0;0.0;2367.2007575757584;2105.102158273381;19861.3;2154.6577091629033;194;77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;56.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1039;1094;F;39;west Bohemia;1997;1.0;0.0;1472.1424242424243;876.148387096774;21420.1;1182.5900396825398;43;21;11.0;16.0;0.0;0.0;0.0;0.0;0.0;11.0;16.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
1040;1095;M;45;west Bohemia;1997;0.0;1.0;1472.1424242424243;876.148387096774;21420.1;1182.5900396825398;43;21;11.0;16.0;0.0;0.0;0.0;0.0;0.0;11.0;16.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
1041;1096;F;73;Prague;1997;1.0;0.0;2578.4702127659575;1517.873684210526;34669.1;2002.5256628787884;74;30;18.0;23.0;0.0;23.0;0.0;0.0;18.0;18.0;23.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
1042;1097;M;69;Prague;1997;0.0;1.0;2578.4702127659575;1517.873684210526;34669.1;2002.5256628787884;74;30;18.0;23.0;0.0;23.0;0.0;0.0;18.0;18.0;23.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
1043;1098;F;51;south Moravia;1996;1.0;0.0;9477.857575757576;6235.512499999997;26929.5;7422.756868151951;111;51;44.0;0.0;22.0;0.0;0.0;0.0;22.0;22.0;29.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1044;1099;F;20;south Moravia;1997;1.0;0.0;1935.986486486486;1058.5799999999997;18702.5;1469.825538720539;61;26;15.0;20.0;0.0;0.0;0.0;0.0;0.0;15.0;16.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1045;1100;M;48;south Moravia;1996;1.0;0.0;6789.527027027027;2953.3820512820503;41697.2;4207.583164186771;163;67;81.0;0.0;27.0;0.0;27.0;0.0;27.0;26.0;31.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
1046;1101;M;53;north Moravia;1993;1.0;0.0;1810.4042016806723;1103.42456140351;26752.4;1431.182560669101;203;87;56.0;61.0;0.0;0.0;0.0;0.0;0.0;56.0;57.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
